,3,4,5,6,14,22,41,138,140
700,0,0,0,0,22,0,0,0,0
730,0,0,0,0,0,0,0,13,10
930,0,18,18,0,0,0,0,0,0
1000,0,0,12,0,15,0,0,0,0
1100,8,0,8,0,0,0,0,0,0
1120,8,0,0,0,0,0,0,0,0
1125,0,0,11,0,0,0,0,0,0
1200,8,0,0,0,0,0,0,0,0
1230,0,0,0,18,0,0,0,0,0
1600,0,0,12,0,0,0,0,0,0
1700,0,0,0,0,0,0,47,0,0
1830,0,0,0,0,0,27,0,0,0
2000,0,16,0,0,0,0,0,0,0
2310,0,0,0,13,0,0,0,0,0

