,5,9,14,15,16,19,20,27,28
730,0,0,0,0,0,0,4,0,0
735,0,0,0,0,0,0,16,0,0
750,0,0,0,0,0,0,0,0,9
800,0,0,0,0,0,0,0,0,7
820,0,0,0,0,19,0,0,0,0
830,0,0,0,65,0,0,0,0,0
1445,0,0,0,0,0,9,0,0,0
1505,13,0,0,0,0,0,0,0,0
1600,0,0,0,23,0,0,0,0,0
1840,0,0,0,0,0,9,0,0,0
1845,0,0,0,0,0,0,0,0,136
1900,0,0,77,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,8,0
2035,0,0,0,0,0,0,11,0,0
2150,0,0,0,0,0,0,26,0,0
2300,0,0,0,0,0,0,4,9,0
2320,0,0,0,0,0,0,0,15,0
2500,0,0,20,0,0,0,0,0,0
2530,0,7,0,0,0,0,0,0,0

