,34,35,36,37,38,40,43,44,109
530,26,0,0,0,0,0,0,0,0
630,0,0,0,0,0,6,0,0,0
700,0,0,0,0,0,0,0,0,27
820,0,0,0,0,0,0,61,0,0
840,0,0,0,0,0,0,0,0,19
1000,0,0,0,0,0,0,0,81,0
1200,0,0,17,0,0,0,0,0,0
1300,0,5,0,0,0,0,0,0,0
1330,0,0,37,0,31,0,0,0,0
1400,0,0,0,0,0,0,17,0,0
1445,0,0,0,12,0,0,0,0,0
1515,0,0,0,0,0,0,61,0,0
1530,0,0,0,0,0,29,0,0,0
1700,0,0,0,0,10,0,5,0,0
1745,0,0,0,0,0,0,5,0,0

