,14,27,37,39,41,93,102,109,140
800,0,0,14,0,0,0,0,0,0
810,0,0,0,0,0,0,0,15,0
930,5,0,0,0,0,0,0,0,0
935,0,0,0,0,0,49,0,0,0
1300,0,11,0,0,0,0,0,0,0
1325,0,0,0,25,0,0,0,0,0
1400,0,0,0,0,0,0,0,0,9
1435,0,0,0,0,0,0,40,0,0
1500,0,0,0,25,0,0,0,0,0
1700,0,0,0,0,14,0,0,0,0

